Nummer,Objecttype,lon,lat,glg_m_nap,glg_depth_below_ground_m,swing_m,trend_mm_per_year,nearest_well_m,n_wells_within_400m,support
WF060236,Muur,5.1237833,52.0924234,1.535025245516158,3.4393607044647476,0.5008000358386334,-43.12747634703746,173.5508068090448,2,interpolated
BS010035,Beschoeiing,5.0930856,52.0874545,0.2683537574565496,1.7931483822159038,0.21537959401008153,-6.042255158475821,302.72829458668383,2,weakly supported
BS020031,Kademuur,5.1069964,52.1065799,-0.323731690746942,1.9554814330274346,0.48437894866670206,0.8559135121092718,202.282797644866,4,interpolated
DW050005,Damwand,5.1190231,52.116105,-0.3132821116713988,1.985249553151911,0.2950646429984614,-0.06862530601282807,277.47138222859746,4,weakly supported
BS070019,Beschoeiing,5.1279534,52.0654201,0.4219530162493757,1.2141413955275013,0.5040099899174655,13.856605045047738,122.70484478223558,3,interpolated
BS100109,Beschoeiing,5.0093186,52.0856003,-0.9621816186589206,1.3002257221265383,0.26213692288860746,-7.960081927429704,138.3644337428885,2,interpolated
WFM06179-X,Muur,5.1191943,52.0916111,1.4871984850025304,3.488169772780559,0.49667039352804976,-63.116181281714596,221.06406297915018,2,interpolated
KW050003,Muur,5.1243767,52.0784572,0.2660423842166702,1.8132610754817644,0.3018943761718517,-3.9936690078026573,373.0570415318173,1,weakly supported
WF060417,Muur,5.1203968,52.0906445,1.647111091676847,3.6391707653151304,0.5082575037324877,-57.874615534996096,143.5865668418445,2,interpolated
BS060020,Damwand,5.1184161,52.085982,0.4028092482117449,2.5810083054886417,0.30671567214409323,-15.167792361163022,175.02978100673252,2,interpolated
BS080026,Damwand,5.1198735,52.0790984,0.4251775676168744,1.820110071379389,0.27141969136319277,-0.5161312012456889,266.36357241993716,1,weakly supported
WF060669,Muur,5.1225799,52.0828108,0.5013583709914722,2.4853150901427363,0.195006449160956,-15.623773814062003,184.6273290766474,1,interpolated
WF060648,Muur,5.1230717,52.0844696,0.6199302857174115,2.68374973186106,0.21428582770208568,-29.872175996995082,169.35479128176007,1,interpolated
WF060288,Muur,5.1267139,52.0863025,0.9190428925046271,2.5423176629235775,0.35301580876478383,-105.41957988515512,329.672871925045,2,weakly supported
BS020003,Beschoeiing,5.0713762,52.1231582,-0.5588544279664579,1.1724309481791118,0.24175251205949222,-23.872321585847885,508.5813963530885,0,no support
WF060534,Muur,5.121788,52.0879795,1.1567470879084953,3.2384598664354733,0.4025942051510191,-58.60090813417704,353.34796854896325,3,weakly supported
BS010060,Beschoeiing,5.085918,52.0816621,-0.05296380569021714,1.9616758508860477,0.20419872172813638,-11.462323987059422,508.07678283106605,0,no support
BS040117,Beschoeiing,5.1341644,52.1019151,0.027888793845175525,1.7719513573909116,0.34659589793465395,18.41387594536531,220.18256748842114,3,interpolated
WFM06377-X,Muur,5.1234985,52.0949987,0.8230276992102928,2.6981729828012413,0.45731089282613796,22.05509242383315,399.34915211019586,1,weakly supported
WF060766,Muur,5.1233978,52.0952968,0.7320562509730802,2.6457386841871213,0.4659934227640332,29.895814719846932,389.02148946414115,1,weakly supported
WF060184,Muur,5.1163937,52.0942897,0.6779780580828245,2.5915308404977058,0.5430671142788642,-118.16945483289165,235.7220359172426,1,interpolated
WF060380,Muur,5.1260816,52.0869211,0.9964700149023766,2.6015755599319674,0.3810674267085241,-108.27316467832941,332.00343349407785,2,weakly supported
BS030068,Damwand,5.1039692,52.1287164,-0.7641032583194843,1.9195312334390455,0.24884406514155175,-0.6055567482012985,705.5346597417293,0,no support
BS040178,Beschoeiing,5.1450789,52.1061078,0.06982230702352925,1.5456011380413115,0.23574702509180873,-9.05463465065172,323.39212219801936,1,weakly supported
WF060681,Muur,5.1226412,52.0822272,0.491772947747199,2.3525772000602263,0.1995876401670535,-15.863476165255666,217.31915454201885,1,interpolated
WF060494,Muur,5.1212296,52.0886245,1.28855907967269,3.3795855811585644,0.42723024080310756,-57.27584103929798,289.7133745518098,3,weakly supported
BS050035,Beschoeiing,5.1590964,52.0766013,0.5278678865408521,1.7030245383886076,0.18650274015806415,51.0530309404354,193.2654182165305,2,interpolated
BS060023,Damwand,5.1275851,52.0931863,0.6778791905098791,2.2097088886168645,0.28259504015447456,-24.065668904253737,222.02785952502617,2,interpolated
WF060429,Muur,5.1166377,52.0921443,0.94248353997776,2.9419975586379086,0.5134379990997427,-100.0238103911105,282.8712884085206,1,weakly supported
BS030007,Kademuur,5.0943512,52.1271669,-0.7079959231962031,2.2365448028965504,0.20886930359027295,0.044629181578075085,410.624468305711,0,weakly supported
WF060639,Muur,5.1227405,52.0840779,0.5258942574425016,2.5355926943147242,0.20128849132226576,-26.16960874780101,167.2904151411949,1,interpolated
WF060767,Muur,5.1256834,52.0876707,1.083212741815597,2.7899586133630123,0.38867205192890125,-106.78985742764897,333.6130504606273,1,weakly supported
KW010014,Muur,5.0810192,52.0876922,0.026653713379611494,2.019010050536879,0.2182868154945537,-7.61142390403443,369.32349644729373,1,weakly supported
WF060372,Muur,5.1258342,52.0872387,1.0311367826461761,2.735874770447372,0.3730455485237336,-107.72364989523888,334.974335572382,1,weakly supported
WF060768,Muur,5.1222156,52.0855747,0.7507274564064954,2.8064313566224808,0.30418236422534806,-43.667608488174814,297.5288953480543,2,weakly supported
BS090187,Damwand,5.0778105,52.0738928,-0.4480064014916517,0.9868933347647959,0.22318458693613313,-3.531431164925644,546.3085494850675,0,no support
WF060769,Muur,5.1241164,52.0890452,1.3938655974958547,3.2887921443484442,0.44616939055481386,-72.26201776768197,262.8712126095917,2,weakly supported
WF060374,Muur,5.1259017,52.0871543,1.020384607856685,2.7218457144115233,0.3700371390964536,-108.267500526633,333.6280214127494,1,weakly supported
WF060704,Muur,5.1238725,52.0966764,0.25154468900836374,2.327466549484059,0.4093390401020693,63.88693565745423,314.61393784128524,3,weakly supported
KW010012,Muur,5.0809724,52.0876687,0.02759004418003252,2.0159817717139314,0.21938882924090597,-7.604126917847482,372.5258229642299,1,weakly supported
BS090210,Damwand,5.0557622,52.0721779,-0.6736728853572771,1.4218915525318065,0.41843882715387687,-2.7730583666057798,316.736448947552,2,weakly supported
BS100052,Beschoeiing,5.0115683,52.1147962,-0.5437791333476402,1.148739950399129,0.3770345019554455,-8.779298352603966,701.0556286539986,0,no support
BS050081,Damwand,5.1275039,52.093926,0.5358522968404369,1.9776543820221113,0.4007135620955519,22.958616964631382,293.81881458920117,5,weakly supported
WFM06390-X,Muur,5.1243636,52.0922215,1.532082029419423,3.3386398398812505,0.46954276830206676,-59.24442129785598,183.49446887092594,3,interpolated
WF060277,Muur,5.1241555,52.0901566,1.5858965578894249,3.4848360738092867,0.49028173245643286,-63.04011546039541,165.76278341105288,2,interpolated
BS050046,Beschoeiing,5.1600836,52.0669913,0.3857469986333618,1.7172326560969384,0.39045635699082526,,128.25054892994152,3,interpolated
WF060192,Muur,5.1164605,52.0938036,0.728845106738517,2.6282727413394027,0.5458725479234361,-121.02228852732351,226.82009991111065,1,interpolated
WF060593,Muur,5.1224056,52.086191,0.8378973471529472,2.8882066728614064,0.32928466668950995,-51.008914388632405,345.8121098997732,1,weakly supported
BS030158,Beschoeiing,5.0957317,52.1158227,-0.49512500651274366,2.1492124603039224,0.27771743198444,-2.3932148850248396,422.7066404753982,0,weakly supported
KM060009,Kademuur,5.121685,52.088093,1.178510711973062,3.2642138034649197,0.4066740580849635,-58.28906787774477,341.6505645475482,3,weakly supported
BS020016,Damwand,5.103274,52.1100162,-0.1771683913442806,1.6888670214105959,0.46203499063755993,-9.529154802341775,185.99025567579764,2,interpolated
DW010037,Damwand,5.0728429,52.1074283,-0.4331649901539838,1.8670197680325682,0.3752936215311736,-17.11217020994073,654.977567808808,0,no support
BS080023,Damwand,5.0995406,52.074687,-0.3140649552738994,2.1330703359431213,0.24883568360066194,143.6406335541966,136.071207311299,7,interpolated
BS030018,Damwand,5.1016514,52.1302585,-0.8997447507815232,1.7427553642627385,0.19663713639536465,0.10021748696933216,746.1794465114816,0,no support
BS030148,Damwand,5.1071126,52.1065136,-0.32729270946723854,1.9621581800524661,0.4861337694671103,0.908629461486263,193.7619568722409,4,interpolated
WF060717,Muur,5.1236372,52.0959013,0.5964960976646929,2.492041953632992,0.4542202394109946,45.59790142626306,347.75102567528666,1,weakly supported
KM090015,Damwand,5.0551183,52.0888351,-0.18147442777619505,1.3113633423483264,0.45994708613257096,2.322393975266937,474.9592959871381,0,weakly supported
KW080006,Muur,5.1019887,52.071286,-0.10405550439400273,1.8080412661150402,0.5787974241733295,93.9315338899016,124.58862709292488,4,interpolated
KM070006,Kademuur,5.1206893,52.0755237,0.2176455295017459,1.7147297810847797,0.33601559984973356,50.13944639383914,292.4961557849154,3,weakly supported
WF060410,Muur,5.1202268,52.0911495,1.6538043806375595,3.6379337677535726,0.5111247916196507,-58.75766788460897,144.18743163681802,2,interpolated
KM020001,Damwand,5.1112598,52.1000288,-0.03618688194312501,2.0060513995910187,0.4166192990995063,-27.731750636514484,267.42908678757806,2,weakly supported
WF060127,Muur,5.1167317,52.0951661,0.5769985875479698,2.524536848765149,0.5261261533619307,-94.39589599065786,303.50870730730304,1,weakly supported
BS050071,Beschoeiing,5.1317048,52.0848225,0.7066771092932764,2.0875519356891434,0.30280487413196727,-111.82425019665018,380.696754482621,1,weakly supported
BS050024,Beschoeiing,5.1806995,52.0852011,0.6873916532774073,1.4515356863807862,0.41974196462360464,-3.360983220692257,443.4540447862525,0,weakly supported
BS040006,Beschoeiing,5.1302138,52.1071993,-0.16512001455814793,1.443529582342096,0.33677301582365543,-2.071644589075752,328.3444022143408,1,weakly supported
WF060495,Muur,5.1213622,52.089075,1.4218587027580372,3.446658934616223,0.46038415877234995,-58.74177034159619,239.05816312170674,3,interpolated
BS030151,Kademuur,5.1057803,52.1086287,-0.2314727045251656,1.7879522249768798,0.46031823649010456,-4.0174230299321385,240.45756814110408,3,interpolated
BS090121,Beschoeiing,5.0547305,52.0835581,-0.2702461746426256,1.435715028201856,0.4163009074356424,2.545873538663597,159.23561845323118,3,interpolated
BS090120,Beschoeiing,5.0542338,52.0837278,-0.263411443912765,1.4219410807148496,0.42380031063434903,2.4488711752985135,172.1857741074336,3,interpolated
WF060652,Muur,5.1231196,52.0843133,0.6173686111764773,2.560429779955984,0.21003975734365798,-29.296431195109452,156.46042063235595,1,interpolated
BS050189,Damwand,5.1336621,52.0851595,0.7001785157258823,2.0179624746942535,0.3470312638565435,-112.50180891272956,398.23966784214053,1,weakly supported
BS100143,Beschoeiing,5.0112328,52.0849604,-1.0062257567525434,1.4285031509451243,0.23836221192081142,-13.352875260701651,49.91540609240678,2,measured nearby
BS020012,Damwand,5.1017348,52.111044,-0.20564409375633813,1.7404925697655078,0.45183228939405995,-7.376885276542875,289.5849869323639,1,weakly supported
KW060014,Muur,5.1114498,52.0935695,0.48506879087133215,2.2118131631660476,0.5850273118224706,-170.23140000224365,117.94507235259731,1,interpolated
KM060056,Kademuur,5.117028,52.0917591,1.0611938873159072,3.100623262259256,0.49959687489046306,-86.92410006335557,329.3014421133686,3,weakly supported
WF060178,Muur,5.116438,52.0946727,0.6423716887502885,2.587095704342373,0.5350071879425732,-111.01170244934497,256.6409424619673,1,weakly supported
WF060663,Muur,5.1226643,52.0832277,0.5018040685129876,2.516434372641551,0.18585811973124475,-15.299999855742877,164.24420435341239,1,interpolated
BS100159,Beschoeiing,5.0181116,52.0839624,-0.8635234133099838,1.6092326999267224,0.25978298438169484,22.067459893705553,239.4687017980443,8,interpolated
BS090219,Damwand,5.0406234,52.096011,-0.17346186841773303,1.7625422191669056,0.21571955024920883,-7.6194060493878775,170.44228949804486,1,interpolated
BS020033,Kademuur,5.1094699,52.1049998,-0.32881977297222104,1.9896500724513888,0.49891232286318105,3.223730043879125,136.22281767081927,3,interpolated
WF060487,Muur,5.1211118,52.0889091,1.3514116491970447,3.406652815309623,0.4464707985079657,-57.447758665713835,261.78061893920324,3,weakly supported
WF060513,Muur,5.1214958,52.0886531,1.3224569632750942,3.3899440176254716,0.4347378330526618,-58.88175139532563,282.399424116657,3,weakly supported
KW040006,Muur,5.1144616,52.1001036,-0.02810782872544507,2.0149254003944153,0.3971005720420838,-18.370586843856447,310.9088675935547,2,weakly supported
WF060446,Muur,5.1171231,52.0919826,1.063448527924634,3.0831386643729863,0.506744883848656,-89.58955155783512,320.50763052069755,3,weakly supported
BS100281,Beschoeiing,5.0315244,52.0860901,-0.46434075295923133,1.2851653097414673,0.3737995138180445,16.54915885150091,146.51953014948708,5,interpolated
WF060637,Muur,5.1227354,52.0841409,0.5315084242340911,2.642331097339693,0.2014090700661605,-26.47763202568385,170.30153347167098,1,interpolated
WF060234,Muur,5.1239077,52.0923812,1.5492144357347022,3.404878532281762,0.47164713092359806,-51.32743659937788,174.8282350830477,3,interpolated
BS030130,Damwand,5.1108015,52.1077178,-0.32888137938592427,2.008613623469216,0.4331462497512052,-5.574693466926118,152.45515835275634,2,interpolated
BS100108,Beschoeiing,5.0092859,52.0853601,-0.9700622622342179,1.3035973506573717,0.2594915067664485,-8.360878591372362,131.8026644859272,2,interpolated
BS030049,Damwand,5.1151676,52.123917,-0.4813570589572172,2.1431722931612827,0.30191053450030925,-4.996092367167853,546.8839490330716,0,no support
WF060195,Muur,5.117001,52.0933009,0.8580466773874452,2.802563621235025,0.5312673739204264,-107.95857333001196,263.0917601969336,1,weakly supported
BS030110,Beschoeiing,5.1215963,52.1146245,-0.23575771960138442,1.9125677138696924,0.2834653571155115,4.106557787867483,230.49038828838277,3,interpolated
BS030016,Damwand,5.1386372,52.1150996,-0.031998015221206676,1.6525191939958233,0.19959502475445332,-91.75023886014608,90.26629757193211,1,measured nearby
WF060251,Muur,5.1257669,52.0918216,1.2294203647396924,2.9249197966107117,0.40877670450311165,-56.99912217747486,246.62240033192083,3,interpolated
BS090216,Damwand,5.0381187,52.0959946,-0.19507149550235156,1.7185183887194746,0.2545036807206252,-6.445151183025668,290.0204944273808,1,weakly supported
WF060624,Muur,5.1226219,52.0845794,0.6450979172569397,2.703402311735449,0.23940417464166297,-32.926114693451716,201.28820250178225,1,interpolated
BS100276,Beschoeiing,5.0342536,52.0871733,-0.33005032761870184,1.3449264468873892,0.40019823467882765,11.93603436934648,123.06074722368125,3,interpolated
WF060427,Muur,5.1166606,52.0922906,0.9293987563725459,2.9150910074872707,0.5178092168335138,-102.30127452338962,275.6839250572231,1,weakly supported
BS060007,Damwand,5.1262189,52.0827085,0.5180707645079827,2.5226704023193,0.15803685534931047,-20.349112317230116,122.57005964763196,1,interpolated
BS090100,Beschoeiing,5.0876087,52.0679641,-0.17746939303471132,1.3403265336814265,0.20036589814320255,-8.727688632878804,303.3003274165008,3,weakly supported
KW100022,Muur,5.0151236,52.0816649,-1.1851037124637993,1.02146559295746,0.29517407813578755,8.85195575531931,173.70719526268633,1,interpolated
WF06,Muur,5.116748,52.0924151,0.9293097180694528,2.9082881480404574,0.5200053164307235,-102.76720887670241,274.3276571612756,1,weakly supported
WF060199,Muur,5.1170957,52.0928517,0.9333851308667073,2.901813232674746,0.5236519819924335,-101.94993849579906,278.80550703358904,1,weakly supported
BS060001,Damwand,5.1165868,52.0878939,0.39562622307495326,3.3961065018332937,0.17934247359731406,-19.523318438241276,43.023711824231825,2,measured nearby
BS050068,Kademuur,5.1289079,52.0839138,0.5876915411607718,2.3136671149013797,0.22444043798013977,-55.598047993932795,269.6496100775431,1,weakly supported
BS030060,Damwand,5.1095156,52.126446,-0.5661539927598116,2.20213170354624,0.30697956130039,-3.513778201725909,661.0371237607117,0,no support
KM100031,Damwand,5.0244663,52.0995992,-0.3690536471839334,1.568434953555314,0.3305594407403928,-2.0555401469479766,523.8914817347958,0,no support
BS050141,Beschoeiing,5.1383105,52.0951482,0.4195952689665324,1.466099734082791,0.32172287827568324,-4.872426718179822,335.90667610645573,2,weakly supported
BS050132,Damwand,5.1492526,52.0780008,0.4802779306299859,1.6782473753081601,0.1832620450083831,39.32693814685143,172.25857019855928,1,interpolated
WF060772,Muur,5.1219689,52.0874657,1.0467578947831548,3.127177315774602,0.38096603040575505,-57.59147036190816,400.0944430480667,0,weakly supported
KM050002,Kademuur,5.123359,52.0798794,0.44865177174654,1.9976510808774952,0.22593356805259796,-13.577448291623483,420.81998762595265,0,weakly supported
WF060902,Muur,5.1210037,52.0891393,1.407540608695451,3.45179626461932,0.456422548828168,-57.45697033802777,240.37393611716232,3,interpolated
WF060376,Muur,5.1240195,52.0896475,1.5235876492672447,3.4404863578159386,0.4733217858282293,-66.15045286141515,202.06575136823056,2,interpolated
BS030124,Beschoeiing,5.1114225,52.1079462,-0.304738106863144,1.9764290657935564,0.43167981205145095,-2.9416383490980675,191.3620854293303,1,interpolated
WF060694,Muur,5.1235385,52.0959679,0.5511373012495207,2.1546385095864227,0.468553057111852,45.343850774305515,351.92064921973247,1,weakly supported
BS030143,Beschoeiing,5.1060552,52.1083291,-0.24731216916827917,1.8173448522163418,0.4601330944232402,-3.0916836802614545,258.93362236474394,3,weakly supported
WF060478,Muur,5.1209965,52.0891221,1.4017804740440742,3.448019241835482,0.45531772194591036,-57.39356586069822,242.33192393563468,3,interpolated
WF060656,Muur,5.123168,52.0841621,0.6026464928342042,2.5663904259068397,0.20016959204862136,-27.300913604962016,144.8268405834513,1,interpolated
BS090041,Beschoeiing,5.044292,52.0957113,-0.249015131669687,1.734911934243557,0.24834101326893884,-5.29196247861396,257.93982954479196,2,weakly supported
WF060710,Muur,5.1235348,52.0954906,0.6791244255693799,2.5852446217070013,0.46169951124005265,36.2028356219755,371.1556147551781,1,weakly supported
WF060356,Muur,5.1254815,52.0878539,1.1119095380404036,2.843679974342753,0.3939050597801093,-102.17298347791828,344.59575440664406,1,weakly supported
WFM06304-X,Muur,5.118717,52.0918233,1.395618441500233,3.397293071303065,0.4927626589062951,-67.42268714914795,258.80147954993373,2,weakly supported
BS100418,Beschoeiing,5.0061218,52.0869445,-0.9297450480285288,1.3059427125663345,0.28532902245824737,-5.653733426615924,202.62647800050476,1,interpolated
BS050123,Beschoeiing,5.1523387,52.0797352,0.5162588777570093,1.7283590846613055,0.2003037364822094,55.76983050449201,233.08141857476954,2,interpolated
WF060138,Muur,5.1162042,52.0957939,0.44558824996677415,2.455773966615295,0.5129539429768967,-84.34362557038048,325.6233330804001,2,weakly supported
WFM06633-X,Muur,5.1212759,52.0893205,1.4841227514735857,3.497641172783788,0.4715487940805373,-58.62390648841191,214.90401665311344,3,interpolated
BS100115,Beschoeiing,5.0561685,52.029958,-0.5051596719305075,1.3624333606004488,0.4412852609006469,-11.0285911857299,416.1772809524975,0,weakly supported
KW090008,Muur,5.0746033,52.0966275,-1.3074438402779827,2.525014856074201,1.1406147919347982,-881.0175905994067,86.04297350626709,1,measured nearby
WF060442,Muur,5.1169805,52.0921768,0.9993730837947489,3.01076704163292,0.5100187746971516,-94.51962553538172,300.953005422617,3,weakly supported
BS090117,Beschoeiing,5.0713587,52.089295,-0.3143730402244936,1.86900399376809,0.5192629096089847,-97.41176875357687,485.8523198369636,0,weakly supported
BS100046,Beschoeiing,5.0042731,52.1177,-0.5362388698112457,1.5130611787754369,0.5291606655056617,-10.776849151995602,533.5309957203776,0,no support
BSA08005-00,Beschoeiing,5.1016686,52.0682577,0.11154359992312354,1.8647180728926225,0.3114051890975699,6.64149396171305,139.89788425291806,3,interpolated
BS010048,Damwand,5.1032557,52.090176,0.021180380496310013,2.2459404922153223,0.46086622361329577,-30.226624895697096,356.86737460522346,1,weakly supported
KM100036,Kademuur,5.0092311,52.0822007,-1.2759535155435413,1.031118416791159,0.25521199714538706,-1.332178977765979,181.52632460746665,5,interpolated
BS040082,Beschoeiing,5.1432116,52.1073152,0.054585007440601914,1.5601099448393028,0.23590683459364817,-10.023063267580262,297.9346173973751,1,weakly supported
BS030001,Beschoeiing,5.0813666,52.1240682,-0.6436665996460266,1.2358597762352317,0.15541385253256151,-18.916015916114365,241.45524743841855,1,interpolated
WF060774,Muur,5.1189636,52.0918419,1.437764247864289,3.435396051109956,0.49542474784163193,-65.79891949642085,243.3847989439507,2,interpolated
BS090111,Beschoeiing,5.0526261,52.0950904,-0.1422529024809762,1.8557412276844347,0.3020172508335502,-8.774585113460734,473.96223415843843,0,weakly supported
DW010048,Damwand,5.0578901,52.1168554,-0.7455684071897118,1.5862985568661678,0.23714712140551203,-4.746883531885937,944.0437095645559,0,no support
KW070015,Muur,5.1356651,52.0611078,0.2470919739861427,1.4242803112135731,0.26714712193167517,5.593832241845021,100.61769321909257,5,interpolated
WFM06157-X,Muur,5.1173756,52.0916109,1.1323253817893373,3.1900520556258223,0.4937075496388951,-80.08122257791666,343.1927945219289,3,weakly supported
WF060481,Muur,5.1212031,52.0894653,1.5177194375940621,3.5257299936682083,0.4775979750775847,-58.51269666884248,201.6905900202593,2,interpolated
KM090009,Damwand,5.0396406,52.0976927,-0.1859210817909588,1.7458546942637547,0.20819008973516315,-7.950829454612914,144.4583198243972,1,interpolated
BS040047,Beschoeiing,5.1440222,52.1061994,0.06521485973604094,1.563540483631498,0.24749536852861584,-8.496946165154142,347.92832362550035,1,weakly supported
WF060237,Muur,5.124041,52.0923333,1.5384725849245708,3.3910532481144045,0.46941444684867406,-51.00120302148639,176.54708192289507,3,interpolated
BS020054,Beschoeiing,5.0790849,52.1191703,-0.31307597611883564,1.6979808516804455,0.22140697084708494,-83.18903292220624,215.70102619594044,1,interpolated
WF060524,Muur,5.1215296,52.0877582,1.0801230022388622,3.1936804429829806,0.38725858548515285,-55.591296949402704,369.9004775660362,3,weakly supported
WF060511,Muur,5.1214727,52.0887094,1.3373486634221088,3.4024994023042696,0.43765716262243126,-58.89758144542313,276.6066475252965,3,weakly supported
BS080039,Beschoeiing,5.1013168,52.0724114,-0.12969276082341227,1.8177652783626894,0.5165027055548892,107.1412268674293,122.49707771677325,4,interpolated
KW090011,Muur,5.0658375,52.0948717,-0.36652127264784623,1.6794740341869694,0.543751406313191,-81.46087232868942,55.00447126681389,3,measured nearby
KM060039,Kademuur,5.1254854,52.087785,1.1037347752220195,2.835540250888712,0.3915643262177708,-102.39681040460519,345.1873182017973,1,weakly supported
KM040011,Kademuur,5.1174531,52.0970648,0.28494879437472265,2.37244655384001,0.44509652072150147,-43.06375028149037,258.76018076069505,2,weakly supported
WF060311,Muur,5.1239839,52.0892789,1.4530548121390978,3.3621023610553378,0.4582827665425183,-69.10338306417799,235.69725717946196,2,interpolated
WF060483,Muur,5.1212294,52.0894191,1.5074043734906597,3.517019650885047,0.4757425531098051,-58.553367528371076,205.77442748651413,2,interpolated
WF060276,Muur,5.1242134,52.0901646,1.5785345540330702,3.4744177152873834,0.488968429936122,-63.21988255320588,168.18742968976787,2,interpolated
WF060646,Muur,5.1230454,52.0845467,0.6281313796932259,2.6894193786798324,0.2198508414377166,-30.948176507135877,176.1611267477787,1,interpolated
BS040154,Damwand,5.1227545,52.0987724,0.11506111779459238,2.0893862401197447,0.39368057592560746,19.334420054934064,221.63375356369536,2,interpolated
KWMZ02002-00,Muur,5.104954,52.1002658,0.040871607829232125,1.7542022154421408,0.30643991763829675,-14.28758428655938,147.42989009836583,1,interpolated
WF060705,Muur,5.1237549,52.0965864,0.24979380143295607,2.3444249147305403,0.4085653461310062,62.57647298423531,323.5430572759385,3,weakly supported
WF060474,Muur,5.1210563,52.0896543,1.5543918083497474,3.557654204724718,0.4841523890011368,-58.29784710233305,186.9462352276051,2,interpolated
BSH03006,Beschoeiing,5.078894,52.127215,-0.6714654960818626,1.0824734132996408,0.163840847654892,-13.44193944575834,189.83294849946586,1,interpolated
WF060775,Muur,5.1241714,52.0893124,1.4417931151205192,3.340656901579961,0.45669888711768153,-70.12529894736637,238.92135751950423,2,interpolated
WFM06373-X,Muur,5.1234596,52.0946363,0.9164140050938273,2.801777152968094,0.4619985531702671,10.837585107159446,395.9732544410525,2,weakly supported
WF060582,Muur,5.1221087,52.0859026,0.7886840694499503,2.851559869450684,0.3200365798059241,-46.458388336830275,330.59873839783774,2,weakly supported
WF060521,Muur,5.1216457,52.0883027,1.2329954825606029,3.3111057951615823,0.4173301742198662,-58.77243275536999,318.94248956128484,3,weakly supported
WF060353,Muur,5.1248527,52.0882328,1.1958480712498396,3.006160298305231,0.40729776987493177,-88.55487597259422,366.2288323188837,3,weakly supported
WF060457,Muur,5.1178216,52.0915715,1.2198625968994128,3.278452151348203,0.49395445872888283,-74.8708039896421,312.3784708602995,3,weakly supported
KWN02001,Muur,5.0716886,52.121701,-0.5187985450221633,1.2432163332440649,0.23195941441857543,-43.99063896631955,640.9763813244766,0,no support
WF060332,Muur,5.1247602,52.0885644,1.2533212315380975,3.0809035521564256,0.41987190172126077,-84.21151741937705,330.93474141183776,3,weakly supported
WF060159,Muur,5.116747,52.0947127,0.6457701490372393,2.552131287317222,0.5390182067506496,-104.03489893000939,277.3007337064423,1,weakly supported
BS030120,Beschoeiing,5.0881106,52.122432,-0.5990732025532497,2.077087061000047,0.18944461664312817,-11.911477171731596,393.8378403546607,1,weakly supported
BS100267,Beschoeiing,5.0282884,52.0761249,-1.2643609776594276,1.114608482218013,0.21913647422594296,6.372047666333506,59.79340701949165,7,measured nearby
WF060667,Muur,5.1226208,52.0830288,0.5016383531881817,2.503011617073695,0.18982472917336377,-15.440339771436312,172.90567897222198,1,interpolated
KM060049,Kademuur,5.1163425,52.0955501,0.4934540402020578,2.475505725525829,0.5194215803013003,-89.52532786012421,311.720361444851,2,weakly supported
BS100158,Beschoeiing,5.0178996,52.0844627,-0.8638420001027928,1.6100543464151964,0.2599704456907146,22.177159445749794,223.31710563569573,7,interpolated
BS090095,Beschoeiing,5.0871958,52.0685996,-0.24519181480518856,1.2562299052055965,0.1809003332763764,-8.57753071727153,227.2531201147096,3,interpolated
WF060430,Muur,5.1166345,52.0921035,0.9464837572629199,2.9502558330357127,0.5120936709613538,-99.30813938879042,285.1918216827721,1,weakly supported
WF060323,Muur,5.1244325,52.0888976,1.3378222852416013,3.2051594383625277,0.4359195934763566,-76.70922270071145,287.66492801864115,2,weakly supported
WFM06116-X,Muur,5.1238589,52.096858,0.4212681071718362,2.13718256002121,0.44702479545619617,53.38723662456546,314.63649424583286,3,weakly supported
WF060347,Muur,5.1252837,52.0880394,1.1441018695366654,2.901743677082048,0.3997323965203472,-97.36768600906073,356.65221814206376,3,weakly supported
BS050197,Beschoeiing,5.1453812,52.0770783,0.4872729943688802,1.6086864044505553,0.1773425632079482,17.938081436500994,319.6739330873116,2,weakly supported
WFM06799-X,Muur,5.1259358,52.0874161,1.048817161460263,2.7288202213947677,0.381585064210817,-111.74951265023618,322.7250783066418,1,weakly supported
WF060420,Muur,5.1201968,52.0907092,1.625242460064962,3.6221238308207457,0.5054794974570963,-58.053339079582884,153.9154325844383,2,interpolated
BS040176,Beschoeiing,5.1455246,52.1142502,-0.02302704949531376,1.6782342429560886,0.19543076900259135,-49.366030513068004,507.5285744455492,0,no support
WF060150,Muur,5.1164324,52.0949775,0.5872094805766431,2.50671154361826,0.5370601521786434,-103.35911936024317,274.6106488341368,1,weakly supported
BS040061,Kademuur,5.1274629,52.0995177,0.1713354859232726,2.1352030816411283,0.45661625197486805,74.54529100666258,299.3950791646685,4,weakly supported
KW040017,Muur,5.1299063,52.107814,-0.18479944487774985,1.4278900410497495,0.33656879239502024,-0.9638396268313484,308.0852350450934,1,weakly supported
WF060543,Muur,5.1218878,52.087725,1.1006840630401322,3.1823864121024164,0.39167369082303777,-58.261251901397436,380.87653661419904,3,weakly supported
WF060301,Muur,5.1267334,52.0860135,0.8756449312863023,2.552080256550563,0.33184074132686636,-94.87314803804438,300.3468744581011,2,weakly supported
WF060358,Muur,5.1239958,52.0897308,1.5422094979941015,3.4624661599714956,0.4771427905072563,-65.3659670430697,193.5789139735144,2,interpolated
