gld_bro_id,lon,lat,screen_depth_below_ground_m,first_date,last_date,n_readings,mean_level_m_nap,trend_mm_per_year,ground_level_m_nap,glg,ghg,n_years,gvg,swing,glg_depth_m
GLD000000024994,5.104272422,52.146223125,1.38,2021-01-01,2025-01-10,24122,-1.0204757897355112,11.310588073631607,-0.98,-1.0700324074074075,-0.9603564814814813,3,-1.006138888888889,0.10967592592592612,0.09003240740740748
GLD000000025622,5.126360961,52.148943453,2.82,2012-06-11,2025-03-27,33634,-0.6063710233692098,2.764656234986461,0.61,-0.6811423611111111,-0.514179292929293,4,-0.6092239583333333,0.16696306818181816,1.291142361111111
GLD000000025625,5.157784932,52.098324895,2.19,2012-06-12,2025-03-03,33340,0.515192801439712,18.411382683857436,1.19,0.44556439393939395,0.6038020833333333,4,0.5213515625,0.15823768939393934,0.744435606060606
GLD000000035875,5.08869754,52.03261221,1.05,2019-02-09,2024-05-01,45234,0.41323360746341253,39.609127695431255,1.053,0.14996111111111107,0.6633500000000001,5,0.4597625000000001,0.513388888888889,0.9030388888888888
GLD000000035876,5.07182186,52.02482586,1.14,2015-01-06,2025-06-27,90009,-0.6001808374718083,6.032351793125897,0.45,-0.7424651315789472,-0.4310124999999999,10,-0.5927874999999999,0.3114526315789473,1.1924651315789472
GLD000000035877,5.10529598,52.03002944,7.63,2009-08-13,2025-06-28,142014,-0.17313095187798383,-58.04416793862285,2.19,-0.6196659722222222,-0.43602986111111114,10,-0.5519242429266137,0.18363611111111106,2.809665972222222
GLD000000035878,5.07416046,52.04483342,0.53,2017-02-21,2024-04-30,58569,-0.24648462497225496,68.49979630723821,0.52,-0.7921269841269841,0.2776329365079365,7,-0.02417708333333333,1.0697599206349206,1.312126984126984
GLD000000035879,5.07147908,52.02963631,2.0,2020-10-09,2025-06-27,41387,-0.1921447555995844,-25.253575869723218,1.15,-0.5661354166666667,0.16238194444444445,4,-0.1302421875,0.7285173611111111,1.7161354166666665
GLD000000035880,5.08393062,52.03867243,1.6,2019-02-05,2024-04-30,45427,-0.22052671318819206,56.41329518975361,1.746,-0.508057,0.1570427777777778,5,-0.18811875,0.6650997777777778,2.254057
GLD000000035882,5.08969296,52.02381623,0.21,2013-12-12,2024-04-30,91029,-0.26740767228026235,2.9255521246976834,0.33,-0.3383888888888889,-0.15941678743961354,10,-0.2718510416666667,0.17897210144927536,0.6683888888888889
GLD000000035883,5.08351856,52.04054719,1.05,2019-02-05,2024-04-30,45448,-0.4014413835592325,21.793372517590242,1.528,-0.4811444444444444,-0.17735555555555554,5,-0.4177985507246376,0.30378888888888883,2.0091444444444444
GLD000000035885,5.10292778,52.04729981,1.09,2017-03-17,2024-11-03,66755,0.9446794397423414,0.17116424997754007,1.733,0.7061825396825397,1.1177896825396825,7,0.9380208333333334,0.4116071428571427,1.0268174603174605
GLD000000035886,5.07483869,52.03244238,1.25,2019-02-05,2024-05-01,45714,-0.5069637528984556,14.398578879854176,0.867,-0.6598333333333333,-0.3119805555555556,5,-0.5001317500000001,0.3478527777777777,1.5268333333333333
GLD000000035887,5.09611138,52.0504398,0.63,2017-02-24,2025-06-28,72198,-0.1764595002631652,5.564538020212492,1.059,-0.3285329861111111,0.007859374999999998,8,-0.14122916666666668,0.3363923611111111,1.387532986111111
GLD000000035888,5.09694938,52.02326178,1.01,2015-01-06,2024-04-30,81662,-0.2146984766476452,34.265575269382396,0.6,-0.47002160493827155,0.007296576879910203,9,-0.1777800925925926,0.47731818181818175,1.0700216049382716
GLD000000035890,5.06702478,52.03143451,1.26,2017-12-14,2024-05-01,55963,-0.4382476993727999,-6.104996273999733,1.007,-0.8009953703703704,-0.03305787037037036,6,-0.34093576388888885,0.7679375,1.8079953703703704
GLD000000035891,5.07316876,52.04116183,1.62,2013-12-12,2024-04-30,90915,-0.6783489743166694,3.2377264170401716,0.01,-1.1687874999999999,-0.18806944444444446,10,-0.44448437499999993,0.9807180555555555,1.1787874999999999
GLD000000035892,5.08815874,52.02644048,1.29,2017-12-04,2025-06-28,65750,0.16851916349809887,-1.0582617442126836,1.362,-0.1212956349206349,0.4277020358868185,7,0.31902083333333336,0.5489976708074534,1.483295634920635
GLD000000035894,5.06754455,52.02230663,1.06,2017-12-04,2025-06-28,64579,-0.2630548010963316,-23.53795119760326,0.951,-0.5301928571428571,-0.004371031746031745,7,-0.20160416666666667,0.5258218253968254,1.4811928571428572
GLD000000035895,5.070513,52.028593,2.46,2021-07-27,2025-06-28,21984,-0.3203317412663755,-8.385798000667945,1.03,-0.5249583333333333,-0.09353703703703703,3,-0.291375,0.4314212962962963,1.5549583333333334
GLD000000035896,5.07322831,52.05553669,1.01,2017-02-15,2025-06-28,73072,-0.49581474436172546,6.346342612405553,0.522,-0.7496111111111111,-0.23667534722222222,8,-0.42406459465579716,0.512935763888889,1.271611111111111
GLD000000035897,5.10346653,52.04233428,3.4,2019-11-12,2025-06-28,49143,-0.41993763099525877,-10.049707364407354,2.679,-0.5727000000000001,-0.2358888888888889,5,-0.36849375,0.33681111111111117,3.2517
GLD000000035898,5.08790932,52.05309324,1.03,2017-02-15,2025-06-28,72457,-0.584042369957354,1.860394058181183,0.458,-0.7506371527777778,-0.35597743055555553,8,-0.5282374131944445,0.39465972222222223,1.2086371527777777
GLD000000035900,5.10545492,52.03001184,1.94,2009-08-13,2024-04-30,265038,0.65076799930576,37.567709296382176,2.191,0.5457855339105339,1.081947625889436,14,0.7930404149550162,0.5361620919789022,1.6452144660894659
GLD000000035901,5.07147613,52.02964169,1.17,2019-02-06,2020-07-07,12864,-0.19660206778606965,,0.966,-0.5846144444444444,0.23373611111111112,1,-0.16240625,0.8183505555555556,1.5506144444444443
GLD000000035902,5.06721821,52.03883318,0.27,2013-12-12,2025-06-28,101225,0.06636916769572733,-36.04398240022552,0.79,-0.18757070707070705,0.4244760101010101,11,0.1230909090909091,0.6120467171717172,0.9775707070707071
GLD000000035905,5.10224194,52.04007801,1.04,2009-10-09,2024-04-30,274856,-0.006173181593270661,-14.836641147531731,1.35,-0.34790228174603177,0.5145550595238094,14,-0.08911175595238095,0.8624573412698412,1.6979022817460319
GLD000000035906,5.07691453,52.03086864,1.18,2009-10-09,2025-06-28,286293,-0.05845616204378031,3.922145767095276,1.18,-0.3024305555555556,0.2257402777777778,15,-0.02979736909337166,0.5281708333333334,1.4824305555555555
GLD000000035907,5.07517643,52.03667669,1.88,2013-12-12,2025-06-28,100300,0.04443950149551345,-28.251535030348162,0.83,-0.3029217171717172,0.3278825757575758,11,0.1815116792929293,0.630804292929293,1.1329217171717172
GLD000000035908,5.08167526,52.05522271,6.77,2009-08-13,2025-06-28,285208,-0.826786352416482,13.808157327644762,0.177,-0.8332000987654321,-0.6981648148148147,15,-0.7785653691520468,0.13503528395061737,1.010200098765432
GLD000000035909,5.09134653,52.04810722,1.06,2017-02-24,2025-06-27,71606,-0.47751950953830685,5.841332981124653,1.409,-0.5393715277777777,-0.3682986111111111,8,-0.48593718750000003,0.17107291666666663,1.9483715277777778
GLD000000035911,5.08955529,52.04322756,1.04,2017-02-21,2025-06-28,72545,-0.44556183058791093,0.8118670305317359,1.213,-0.5439541062801931,-0.25414708333333336,8,-0.4404821286231885,0.2898070229468598,1.7569541062801932
GLD000000035912,5.096314338,52.020535883,2.01,2022-12-16,2025-06-28,9822,-0.3199516391773569,,0.61,-0.4067638888888889,-0.14675000000000002,1,-0.39364583333333336,0.2600138888888889,1.0167638888888888
GLD000000035913,5.08367945,52.03250592,0.58,2017-12-04,2024-05-01,55554,-0.04173470857184001,6.397572966204252,1.157,-0.20988425925925927,0.15367064814814815,6,-0.02874131944444445,0.3635549074074074,1.3668842592592594
GLD000000035915,5.09362744,52.02683173,0.85,2017-12-04,2025-06-28,65619,0.19096174888370748,-14.920666735949656,0.888,-0.08483730158730159,0.470718253968254,7,0.21368154761904765,0.5555555555555556,0.9728373015873016
GLD000000035916,5.07097284,52.03798045,1.22,2013-12-12,2024-05-01,91043,-0.7580050855090452,0.4864351497369259,0.22,-1.0704055555555558,-0.5356054951690821,10,-0.717115625,0.5348000603864738,1.2904055555555558
GLD000000035917,5.09457156,52.02461041,0.5,2019-02-06,2025-06-28,55060,-0.3143872865964403,1.8025587266357992,0.484,-0.62875,-0.08742592592592592,6,-0.23973784722222224,0.5413240740740741,1.1127500000000001
GLD000000035918,5.07655345,52.02157483,1.02,2009-10-09,2025-06-27,287100,0.240496346220829,-8.682201968841484,1.0,-0.1577740740740741,0.5312715780998389,15,0.2483013130651804,0.689045652173913,1.157774074074074
GLD000000035921,5.08020943,52.05104843,0.19,2017-03-17,2024-04-30,66637,-0.38660400378168286,11.538643299496124,0.56,-0.5185793650793651,-0.21152815570672714,7,-0.3738988095238095,0.30705120937263797,1.0785793650793651
GLD000000035923,5.08678711,52.03064974,0.3,2017-12-04,2025-06-28,65972,0.5031218698841933,-13.092717764264245,1.141,0.3885515873015873,0.6166388888888888,7,0.4822886904761905,0.22808730158730156,0.7524484126984128
GLD000000035925,5.08596522,52.04539177,6.39,2009-08-13,2024-04-30,272618,-0.5494350739863105,15.050785363200934,1.284,-0.6023988095238096,-0.35317645202020204,14,-0.5112940228174603,0.2492223575036076,1.8863988095238096
GLD000000035927,5.090977,52.021123,1.84,2021-07-27,2025-06-27,21902,-0.4571077070587161,-12.615234440649669,0.51,-0.6003611111111112,-0.26954468599033815,3,-0.46008333333333334,0.3308164251207731,1.1103611111111111
GLD000000035928,5.102947975,52.026199331,1.2,2019-02-06,2025-06-28,55718,0.6778054129724685,-18.005041974597308,1.738,0.5753101851851853,0.7969498792270532,6,0.6982375,0.2216396940418679,1.1626898148148146
GLD000000035930,5.09029891,52.03219741,2.95,2019-02-11,2025-06-28,54523,0.35709709663811606,1.7021559143866398,1.723,0.2154884259259259,0.5098564814814815,6,0.37319097222222225,0.2943680555555557,1.507511574074074
GLD000000035931,5.06926453,52.04806773,0.72,2015-01-06,2025-06-28,97643,-0.5492415636553567,-3.492596223451813,0.25,-0.7866180555555555,-0.29314936868686864,10,-0.5563004076086957,0.4934686868686869,1.0366180555555555
GLD000000035932,5.06680174,52.03429932,1.05,2017-12-04,2025-06-28,66320,-0.4771827955367913,-8.152787798421292,1.027,-0.6251723057644111,-0.29033686067019404,7,-0.44234375000000004,0.33483544509421703,1.6521723057644109
GLD000000035935,5.0911622,52.02107674,6.44,2009-08-13,2025-06-28,279225,-1.026114413107709,41.97311999714819,0.58,-1.0631843380614656,-0.5931060748093007,15,-0.8985565972222223,0.47007826325216495,1.6431843380614657
GLD000000035937,5.09112541,52.04031936,1.18,2015-01-07,2025-06-28,92231,0.12359955980093462,-13.50297308426105,1.3,-0.2821583333333333,0.5365360555555556,10,0.10416944444444443,0.8186943888888889,1.5821583333333333
GLD000000035938,5.09327165,52.03553586,1.01,2019-02-01,2025-06-28,55186,0.434779092523466,-3.5660765172149236,1.956,0.14960879629629628,0.7324930555555556,6,0.4242222222222223,0.5828842592592592,1.8063912037037038
GLD000000035939,5.08167544,52.05519575,0.6,2009-08-13,2025-06-28,286295,-0.9898924815312876,14.309330212637343,0.18,-1.1458092592592592,-0.7096226851851851,15,-0.8649458937198068,0.43618657407407413,1.3258092592592592
GLD000000035940,5.09538097,52.0397062,1.02,2019-01-31,2024-04-30,44824,-0.11615781724076386,15.15876439022329,1.621,-0.3147077777777778,0.30418055555555557,5,-0.09558541666666667,0.6188883333333334,1.9357077777777778
GLD000000035941,5.09208532,52.03421434,6.34,2019-02-07,2024-05-01,45682,-0.4150393152664069,12.81230286748681,2.149,-0.526413,-0.23256388888888888,5,-0.4239958333333334,0.2938491111111111,2.675413
GLD000000035942,5.10547643,52.02172213,1.1,2019-02-06,2024-04-30,45881,-0.26017214097338776,15.719168372427408,1.12,-0.3830472222222222,-0.08563026819923372,5,-0.29101458333333335,0.2974169540229885,1.5030472222222224
GLD000000035947,5.08596231,52.04539086,1.46,2009-08-13,2025-06-27,285060,-0.5645194766014173,13.154343161743991,1.337,-0.6353199074074073,-0.3635299114331723,15,-0.5380309027777778,0.271789995974235,1.9723199074074071
GLD000000035949,5.10263413,52.03615924,0.74,2019-02-07,2024-10-07,49682,-0.003376192584839577,50.26062311839875,1.268,-0.29184444444444446,0.33295833333333336,5,-0.07541041666666667,0.6248027777777778,1.5598444444444444
GLD000000035950,5.10293632,52.04158969,2.18,2017-12-04,2024-04-30,55350,0.4877169467028004,36.860277382752805,2.726,0.08448842592592593,0.9408579911433174,6,0.7043720138888888,0.8563695652173915,2.641511574074074
GLD000000035952,5.07065968,52.04352169,0.86,2017-02-21,2025-06-28,73154,-0.9189954752986851,-6.355680165467351,0.284,-1.2706322463768116,-0.5063107638888888,8,-0.7872109375,0.7643214824879228,1.5546322463768116
GLD000000035954,5.07722349,52.03086316,2.93,2017-02-21,2024-05-01,62089,-0.09743719499428241,10.218830464138042,1.308,-0.3249722222222223,0.12398214285714285,7,-0.06871775793650794,0.44895436507936515,1.6329722222222223
GLD000000035955,5.10282143,52.04131977,2.09,2017-12-04,2025-06-28,66307,0.3512896074320962,40.76827146750196,2.37,0.03315079365079366,0.6804246031746032,7,0.5143526785714286,0.6472738095238095,2.3368492063492066
GLD000000035956,5.07947826,52.04585858,2.01,2015-01-06,2025-06-28,90563,-0.764596998774334,-0.7709862574219966,1.17,-0.8529152777777778,-0.6281763888888889,10,-0.7493416666666668,0.22473888888888882,2.022915277777778
GLD000000035957,5.07560574,52.03676591,1.96,2014-02-24,2023-09-22,83780,0.013154977321556455,-22.077354726456,0.81,-0.4250663580246914,0.37202623456790124,9,0.18194212962962963,0.7970925925925927,1.2350663580246914
GLD000000035960,5.09614048,52.02061277,1.13,2017-12-04,2025-06-28,64844,-0.3050384923817161,-34.6288496943858,0.707,-0.5001924603174602,-0.1416111111111111,7,-0.36334077380952384,0.3585813492063491,1.2071924603174602
GLD000000035965,5.08446779,52.04264746,0.82,2017-02-24,2024-04-30,148842,-0.4978678867523952,20.034021481680835,1.301,-0.5978852182539683,-0.21701452972493346,7,-0.4493155794039723,0.3808706885290349,1.8988852182539682
GLD000000035967,5.10130458,52.04695793,0.89,2017-02-24,2025-06-28,66405,0.05500644529779384,4.032158312458602,1.447,-0.3659798611111111,0.45715972222222223,8,0.0996953125,0.8231395833333333,1.8129798611111112
GLD000000035968,5.09116084,52.02106236,0.16,2009-08-13,2024-04-30,262822,0.33498354399555585,-25.034680709463967,0.58,-0.16124807919621745,0.46613492063492057,14,0.1343916170634921,0.627382999831138,0.7412480791962174
GLD000000035969,5.096393008,52.020536078,2.01,2022-12-16,2025-06-28,9820,-0.35042535641547856,,0.76,-0.4781388888888889,-0.22208333333333333,1,-0.29225,0.2560555555555556,1.238138888888889
GLD000000035970,5.08579965,52.04985125,0.54,2017-02-24,2025-06-28,72915,-0.3983553178358363,15.730224342762368,0.599,-0.5419756944444445,-0.21528645833333332,8,-0.3709153645833333,0.32668923611111117,1.1409756944444445
GLD000000035972,5.07909151,52.03215247,0.6,2017-12-04,2025-06-28,66367,-0.2135509515271144,-15.186326977764073,1.422,-0.5022321428571429,0.12333134920634918,7,-0.15976041666666665,0.625563492063492,1.924232142857143
GLD000000035974,5.09891853,52.02834761,0.66,2019-02-06,2025-06-28,55439,0.685342340229802,25.316554680246757,1.414,0.40752083333333333,0.9732939814814815,6,0.8387951388888889,0.5657731481481482,1.0064791666666666
GLD000000035975,5.10318205,52.04191385,2.7,2017-12-04,2025-06-27,66124,0.41813813441413106,2.2740888410719258,1.354,-0.3301557142857143,0.9308345440205069,7,0.7790084325396825,1.2609902583062211,1.6841557142857144
GLD000000035978,5.09129294,52.03724315,2.69,2019-02-07,2025-06-28,55576,-0.32889166186843244,-1.3691815111796761,1.671,-0.4478958333333334,-0.12700787037037037,6,-0.3294913194444445,0.320887962962963,2.118895833333333
GLD000000035979,5.07933586,52.04324806,0.63,2017-02-21,2025-06-28,72486,-0.49470882653202,9.792049268343447,1.245,-0.7007135416666667,-0.027984375000000006,8,-0.4835247395833333,0.6727291666666666,1.9457135416666667
GLD000000035982,5.10734745,52.03939905,0.86,2019-02-07,2024-04-30,45165,-0.13416056681058341,2.350194044184818,1.353,-0.21528888888888892,0.0033888888888888914,5,-0.13401666666666665,0.2186777777777778,1.5682888888888888
GLD000000035983,5.090919,52.021132,1.63,2021-07-27,2025-06-27,21993,-0.23145523575683175,26.101593389774614,0.72,-0.4186944444444444,-0.02398611111111111,3,-0.2530694444444444,0.3947083333333333,1.1386944444444445
GLD000000035986,5.06979658,52.04066923,1.11,2014-02-24,2025-06-28,96499,-0.5957590752235774,-7.49903175092329,0.23,-0.7832962962962963,-0.3702247474747475,11,-0.5766543560606061,0.4130715488215488,1.0132962962962964
GLD000000035987,5.070499,52.028575,2.41,2021-07-27,2025-06-27,21981,-0.3926410536372322,-17.417114684302412,0.9,-0.5573148148148147,-0.19993981481481482,3,-0.3548055555555556,0.3573749999999999,1.4573148148148147
GLD000000035988,5.10106113,52.02322779,1.04,2019-02-06,2025-06-28,55541,0.15354138384256677,7.920171601749541,1.303,-0.1784189814814815,0.4584560185185185,6,0.20586458333333332,0.6368750000000001,1.4814189814814815
GLD000000035989,5.10877933,52.03390441,1.43,2019-02-06,2025-06-28,55520,0.7384810158501441,3.5344655091991264,2.184,0.3327800925925926,1.1081597222222224,6,0.9056909722222225,0.7753796296296298,1.8512199074074076
GLD000000035990,5.07483334,52.05201941,1.08,2017-02-15,2025-06-28,73239,-0.808273570092437,-0.7169933828248065,0.835,-0.9589375,-0.5498097222222222,8,-0.800695982789855,0.40912777777777776,1.7939375
GLD000000035992,5.07724085,52.02519348,1.03,2015-01-06,2025-06-28,84648,-0.4932660547207258,4.657845625997993,0.6,-0.7004012345679012,-0.3060231481481482,9,-0.4555289351851852,0.39437808641975297,1.300401234567901
GLD000000035993,5.0760516,52.03699089,1.25,2013-12-12,2024-05-01,89897,0.11200164632857605,-3.02510710172216,0.87,-0.06810138888888888,0.28571111111111114,10,0.137696875,0.35381250000000003,0.9381013888888888
GLD000000035994,5.0813082,52.03638986,0.98,2019-02-05,2025-06-27,54249,-0.42718732142527976,0.2454908059084205,1.376,-0.555019764957265,-0.20368266908212562,6,-0.4262975694444444,0.3513370958751394,1.931019764957265
GLD000000035995,5.071792,52.029136,1.94,2021-07-27,2025-06-28,22005,-0.22618859350147696,-10.458005895136242,1.02,-0.42366666666666664,-0.01587962962962963,3,-0.22277777777777777,0.407787037037037,1.4436666666666667
GLD000000035996,5.09981497,52.03261557,1.3,2019-01-31,2024-04-30,45333,0.08339302494871285,25.68298949283299,1.34,-0.18792500000000004,0.41475,5,0.068325,0.6026750000000001,1.5279250000000002
GLD000000038896,5.00313497,52.07872983,1.09,2023-06-09,2026-06-01,23450,-1.1470983795309169,,-0.26,-1.370050925925926,-0.9028842592592592,3,-1.0386145833333333,0.46716666666666673,1.110050925925926
GLD000000038897,5.02308709,52.07454982,1.47,2023-06-09,2026-06-01,24752,-0.746384938590821,,-0.29,-1.0236666666666667,-0.443125,3,-0.6812951388888889,0.5805416666666667,0.7336666666666667
GLD000000038898,5.00282663,52.07998177,1.65,2023-06-09,2026-06-01,24746,-1.1554182090034752,,0.43,-1.392763888888889,-0.8746260064412238,3,-1.0848125,0.5181378824476651,1.8227638888888889
GLD000000038899,5.02429028,52.0760123,2.83,2023-06-15,2026-06-01,24756,-0.2653535304572629,,2.66,-0.8512268518518518,0.418662037037037,3,0.018631944444444427,1.2698888888888888,3.511226851851852
GLD000000038900,5.002109976,52.07775531,1.5,2023-06-15,2025-03-24,10722,-1.5325823540384256,,-0.992,-1.5918055555555555,-1.5078888888888888,1,-1.5770833333333334,0.08391666666666664,0.5998055555555555
GLD000000038901,5.01822297,52.07520432,1.41,2023-06-09,2026-06-01,24749,-1.1229174916158229,,-0.14,-1.2958703703703705,-0.8875277777777777,3,-1.068059027777778,0.40834259259259276,1.1558703703703705
GLD000000038902,5.021872271,52.073682744,1.5,2023-06-15,2025-02-23,13738,-1.1939250254767797,,-0.124,-1.29725,-1.0741388888888888,2,-1.1816041666666668,0.22311111111111126,1.17325
GLD000000038903,5.0082048,52.07728296,1.3,2023-06-09,2024-07-10,8145,-1.197492572130141,,-0.36,-1.3371111111111114,-0.9978194444444443,1,-1.124625,0.3392916666666671,0.9771111111111114
GLD000000038904,5.01766774,52.07637823,1.27,2023-06-15,2026-06-01,24746,-1.4125627576173927,,-0.68,-1.4485740740740738,-1.3505185185185187,3,-1.4129166666666666,0.09805555555555512,0.7685740740740737
GLD000000038905,5.0129396,52.07626355,1.36,2023-06-09,2026-06-01,24287,-1.197620414213365,,-0.31,-1.3751875,-1.0637708333333333,2,-1.1994010416666667,0.3114166666666667,1.0651875
GLD000000038906,5.011249452,52.075773794,1.5,2023-06-15,2026-06-01,17777,-1.5409046520785286,,-1.003,-1.6154236111111113,-1.457238888888889,2,-1.5188067708333333,0.15818472222222235,0.6124236111111114
GLD000000038911,5.119537259,52.06790725,2.0,2023-07-04,2026-06-01,22314,0.4491927489468495,,1.62,0.15769444444444444,0.7445694444444444,2,0.5023385416666667,0.5868749999999999,1.4623055555555557
GLD000000038912,5.124567944,52.073914397,1.95,2023-07-04,2026-06-01,21025,0.37723923900118905,,2.0,-0.05647222222222226,0.6730358333333333,2,-0.2146302083333334,0.7295080555555555,2.0564722222222223
GLD000000038913,5.124471103,52.073664044,1.98,2023-07-04,2026-06-01,19292,0.3289630416753059,,1.9,0.18231944444444445,0.4459166666666667,1,0.2463645833333333,0.26359722222222226,1.7176805555555554
GLD000000038914,5.12435916,52.074172519,2.0,2023-07-04,2026-06-01,19490,0.033991277578245244,,1.79,0.11427777777777777,0.3738194444444445,1,0.17342708333333334,0.2595416666666667,1.6757222222222223
GLD000000038915,5.116914547,52.062240136,2.0,2023-07-04,2026-06-01,14037,0.2802184939801952,,1.3,-0.06276152832674571,0.5732361111111111,1,0.23734374999999996,0.6359976394378568,1.3627615283267458
GLD000000038916,5.117093464,52.062217177,2.0,2023-07-04,2026-06-01,24748,0.3981184742201391,,1.31,0.2748055555555556,0.5225185185185185,3,0.41576041666666663,0.2477129629629629,1.0351944444444445
GLD000000038923,5.099633601,52.067907796,1.5,2023-01-18,2026-06-01,15282,0.3297991100641277,,2.1,0.136,0.46634722222222225,1,0.3442894021739131,0.33034722222222224,1.964
GLD000000038924,5.099501422,52.068051283,1.5,2023-01-18,2026-06-01,12102,0.2998674599239795,,2.08,0.12915277777777778,0.3877916666666667,1,0.2796875,0.2586388888888889,1.9508472222222224
GLD000000038925,5.099798995,52.067747222,1.1,2023-01-18,2026-06-01,15222,0.33123150702929965,,1.821,0.13288888888888892,0.4783611111111112,1,0.34709375,0.3454722222222223,1.6881111111111111
GLD000000038926,5.092981473,52.069264238,0.8,2023-01-19,2026-06-01,12639,0.34437313078566345,,1.807,0.2340277777777778,0.48986111111111114,1,0.3457395833333333,0.25583333333333336,1.5729722222222222
GLD000000038927,5.09154747,52.070552241,1.0,2023-01-19,2026-06-01,14930,0.41981741460147354,,1.88,0.2501111111111111,0.5480694444444444,1,0.4124375,0.29795833333333327,1.6298888888888887
GLD000000042136,5.06570824,52.14953988,0.3,2014-03-20,2024-03-25,5856,-2.921749658469946,7.67346806058773,-2.74,-2.9881666666666673,-2.8344761904761904,7,-2.9321011904761902,0.15369047619047693,0.2481666666666671
GLD000000042142,5.08492989,52.15908203,2.0,2020-09-08,2024-03-25,1674,-2.325216248506571,9.738667774178236,-2.29,-2.4014166666666665,-2.223,2,-2.320708333333333,0.17841666666666667,0.1114166666666665
GLD000000042560,5.147957419,52.09616166,1.95,2025-06-04,2026-06-27,3469,0.4395690400691843,,2.08,0.4044166666666667,0.5475791062801932,1,,0.14316243961352654,1.6755833333333334
GLD000000048058,4.96097975,52.08802616,2.11,2021-01-01,2024-11-14,33592,-1.6060893069778517,-9.367545723619836,-0.852,-1.8914814814814813,-1.400436191626409,3,-1.5414409722222222,0.49104528985507234,1.0394814814814812
GLD000000048079,4.96200232,52.09096898,2.77,2021-01-01,2024-11-14,33592,-1.13192322576804,-26.858497852171492,0.888,-1.2698425925925925,-0.912399154589372,3,-1.133576388888889,0.3574434380032204,2.1578425925925924
GLD000000048093,4.9659203,52.09018309,1.1,2021-01-01,2024-11-14,33567,-0.9800939613310692,-30.74581877320935,-0.58,-1.2464814814814813,-0.720940418679549,3,-0.9701284722222222,0.5255410628019322,0.6664814814814813
GLD000000048104,4.95840623,52.09469503,2.1,2021-01-01,2024-11-14,33592,-0.9847210050011908,-15.27997381009208,0.424,-1.0693796296296296,-0.8071417069243156,3,-0.9861006944444443,0.262237922705314,1.4933796296296296
GLD000000048111,4.94746557,52.09725232,2.04,2021-01-01,2024-11-14,33568,-0.9229757507149666,-26.979268511768083,0.53,-1.1087916666666666,-0.6710601851851852,3,-0.9322777777777779,0.43773148148148144,1.6387916666666666
GLD000000048119,4.96240857,52.08506523,1.32,2021-01-01,2024-11-14,33448,-1.346049898349677,-26.98428143731178,-0.76,-1.6340046296296296,-1.1324778582930755,3,-1.3123368055555555,0.5015267713365541,0.8740046296296295
