gld_bro_id,kind,lon,lat,screen_depth_below_ground_m,first_date,last_date,n_observations,file
GLD000000014671,fully_assessed,5.174762856,52.020421261,2.02,2012-06-20,2026-09-13,1792,GLD000000014671_fully_assessed.csv
GLD000000014674,fully_assessed,5.181739235,52.024037885,2.16,2012-06-20,2026-09-13,1886,GLD000000014674_fully_assessed.csv
GLD000000014679,fully_assessed,5.197125718,52.020423557,2.07,2012-06-20,2026-09-13,1911,GLD000000014679_fully_assessed.csv
GLD000000014777,fully_assessed,5.242607714,52.02083881,2.76,2020-08-12,2026-09-13,1856,GLD000000014777_fully_assessed.csv
GLD000000014778,fully_assessed,5.194541112,52.072639968,3.1,2016-08-25,2026-09-13,1883,GLD000000014778_fully_assessed.csv
GLD000000014779,fully_assessed,5.19701879,52.069650986,3.2,2016-08-25,2026-09-13,1879,GLD000000014779_fully_assessed.csv
GLD000000014781,fully_assessed,5.193892478,52.064100285,7.12,2016-12-16,2026-09-13,1874,GLD000000014781_fully_assessed.csv
GLD000000014782,fully_assessed,5.188796563,52.065565846,3.71,2016-08-25,2026-09-13,1863,GLD000000014782_fully_assessed.csv
GLD000000014785,fully_assessed,5.187559142,52.068350042,2.68,2016-08-25,2026-09-13,1859,GLD000000014785_fully_assessed.csv
GLD000000014786,fully_assessed,5.188916352,52.071444214,2.65,2016-08-25,2026-09-13,1859,GLD000000014786_fully_assessed.csv
GLD000000014787,fully_assessed,5.192450809,52.070335598,2.72,2016-08-25,2026-09-11,1440,GLD000000014787_fully_assessed.csv
GLD000000014789,fully_assessed,5.202962443,52.064240663,2.61,2016-08-25,2026-09-13,1850,GLD000000014789_fully_assessed.csv
GLD000000014790,preliminary,5.207051392,52.066440073,2.82,2016-09-09,2026-09-13,436,GLD000000014790_preliminary.csv
GLD000000014791,fully_assessed,5.210847755,52.065268394,2.66,2016-09-09,2026-09-13,1830,GLD000000014791_fully_assessed.csv
GLD000000014792,fully_assessed,5.208902561,52.063018456,2.96,2016-08-25,2026-09-13,1883,GLD000000014792_fully_assessed.csv
GLD000000014793,fully_assessed,5.24606195,52.02501349,2.91,2020-02-28,2026-09-13,1880,GLD000000014793_fully_assessed.csv
GLD000000014794,fully_assessed,5.239623096,52.024664042,0.95,2020-02-28,2026-09-13,1879,GLD000000014794_fully_assessed.csv
GLD000000014795,fully_assessed,5.197605638,52.06539161,3.22,2016-08-25,2026-09-13,1626,GLD000000014795_fully_assessed.csv
GLD000000014796,fully_assessed,5.243781574,52.022781681,1.04,2020-02-28,2026-09-13,1845,GLD000000014796_fully_assessed.csv
GLD000000014798,fully_assessed,5.242156519,52.020703433,2.15,2020-02-28,2026-09-13,1882,GLD000000014798_fully_assessed.csv
GLD000000014799,fully_assessed,5.241155139,52.023991847,1.21,2020-02-28,2026-09-13,1880,GLD000000014799_fully_assessed.csv
GLD000000014800,fully_assessed,5.241272428,52.023767289,1.08,2020-02-28,2026-09-13,1876,GLD000000014800_fully_assessed.csv
GLD000000025623,fully_assessed,5.123041966,52.149349522,2.88,2012-06-11,2026-09-13,1909,GLD000000025623_fully_assessed.csv
GLD000000025624,fully_assessed,5.149154485,52.124040692,2.7,2012-06-12,2026-09-13,1854,GLD000000025624_fully_assessed.csv
GLD000000025626,fully_assessed,5.177527919,52.151885687,3.48,2012-06-11,2026-09-13,1913,GLD000000025626_fully_assessed.csv
GLD000000025627,fully_assessed,5.169423445,52.153875344,3.72,2012-06-11,2026-09-13,1907,GLD000000025627_fully_assessed.csv
GLD000000025629,fully_assessed,5.157999394,52.124849147,2.26,2012-06-12,2026-09-13,1904,GLD000000025629_fully_assessed.csv
GLD000000025631,fully_assessed,5.177556161,52.155211321,2.19,2012-06-11,2026-09-13,1915,GLD000000025631_fully_assessed.csv
GLD000000025632,fully_assessed,5.169591395,52.158396648,2.02,2012-10-18,2026-09-13,1914,GLD000000025632_fully_assessed.csv
GLD000000025633,fully_assessed,5.183094071,52.110442382,2.63,2012-06-12,2026-09-13,1906,GLD000000025633_fully_assessed.csv
GLD000000025635,fully_assessed,5.177989211,52.112617537,2.68,2012-06-12,2026-09-13,1902,GLD000000025635_fully_assessed.csv
GLD000000025636,fully_assessed,5.179915371,52.119110343,2.82,2012-06-12,2026-09-13,1909,GLD000000025636_fully_assessed.csv
GLD000000025637,fully_assessed,5.195302586,52.122992288,2.87,2012-06-12,2026-09-11,1911,GLD000000025637_fully_assessed.csv
GLD000000025638,fully_assessed,5.189682469,52.129229732,2.75,2012-06-12,2026-09-13,1913,GLD000000025638_fully_assessed.csv
GLD000000025639,fully_assessed,5.181463233,52.115895318,2.93,2012-06-12,2026-09-13,1894,GLD000000025639_fully_assessed.csv
GLD000000025640,fully_assessed,5.197401378,52.120470035,4.07,2013-11-19,2026-09-13,1872,GLD000000025640_fully_assessed.csv
GLD000000025643,fully_assessed,5.21428133,52.127803342,3.6,2012-06-11,2026-09-13,1894,GLD000000025643_fully_assessed.csv
GLD000000025644,fully_assessed,5.215045938,52.13404219,4.81,2012-06-11,2026-09-13,1909,GLD000000025644_fully_assessed.csv
GLD000000025645,fully_assessed,5.171578969,52.10685363,2.34,2020-06-03,2026-09-13,1903,GLD000000025645_fully_assessed.csv
GLD000000025646,fully_assessed,5.176118303,52.041959177,2.27,2012-06-11,2026-09-13,1744,GLD000000025646_fully_assessed.csv
GLD000000026751,fully_assessed,4.989837237,52.15409951,2.16,2012-10-30,2026-09-13,1893,GLD000000026751_fully_assessed.csv
GLD000000026755,fully_assessed,4.97971045,52.075634782,1.94,2012-10-31,2026-09-13,1897,GLD000000026755_fully_assessed.csv
GLD000000026756,fully_assessed,4.990983685,52.100615267,1.86,2012-10-31,2026-09-13,1896,GLD000000026756_fully_assessed.csv
GLD000000026764,fully_assessed,4.986514432,52.131941684,2.03,2012-10-31,2026-09-13,1906,GLD000000026764_fully_assessed.csv
GLD000000026766,fully_assessed,5.147354904,52.051179822,1.07,2012-10-30,2026-09-13,1897,GLD000000026766_fully_assessed.csv
GLD000000026767,fully_assessed,5.204650796,52.082920404,3.71,2012-10-30,2026-09-13,1858,GLD000000026767_fully_assessed.csv
GLD000000026768,fully_assessed,5.240564392,52.066504613,3.14,2012-10-30,2026-09-13,1900,GLD000000026768_fully_assessed.csv
GLD000000026769,fully_assessed,5.063504988,52.044220401,2.19,2012-11-01,2026-09-13,1897,GLD000000026769_fully_assessed.csv
GLD000000025621,fully_assessed,5.125005099,52.150935798,2.35,2012-06-11,2026-09-13,1779,GLD000000025621_fully_assessed.csv
GLD000000025641,fully_assessed,5.206658389,52.14224474,3.21,2015-11-17,2026-09-13,1894,GLD000000025641_fully_assessed.csv
GLD000000025642,fully_assessed,5.206658724,52.134919455,3.17,2020-06-03,2026-09-13,1900,GLD000000025642_fully_assessed.csv
GLD000000025634,fully_assessed,5.179818756,52.102149663,2.48,2012-06-12,2026-09-13,1905,GLD000000025634_fully_assessed.csv
GLD000000070987,fully_assessed,5.056378912,52.026215311,2.11,2015-07-07,2026-09-13,1841,GLD000000070987_fully_assessed.csv
GLD000000070990,fully_assessed,5.029892245,52.024052689,1.74,2015-07-07,2026-09-13,1831,GLD000000070990_fully_assessed.csv
GLD000000070991,fully_assessed,5.040262432,52.024515125,2.05,2015-07-07,2026-09-13,1818,GLD000000070991_fully_assessed.csv
GLD000000070993,fully_assessed,5.042736156,52.028719866,2.89,2015-07-07,2026-09-13,1838,GLD000000070993_fully_assessed.csv
GLD000000071048,fully_assessed,5.048886824,52.024657055,2.72,2022-05-16,2026-09-13,1336,GLD000000071048_fully_assessed.csv
GLD000000071050,fully_assessed,5.034517507,52.026915887,2.8,2022-05-16,2026-09-13,1332,GLD000000071050_fully_assessed.csv
GLD000000071052,fully_assessed,5.039979657,52.021521222,3.13,2022-05-16,2026-09-13,1334,GLD000000071052_fully_assessed.csv
GLD000000071054,fully_assessed,5.055546138,52.022581744,2.46,2022-05-16,2026-09-13,1340,GLD000000071054_fully_assessed.csv
GLD000000071056,fully_assessed,5.03369628,52.022041822,2.1,2022-05-16,2026-09-13,1332,GLD000000071056_fully_assessed.csv
GLD000000071059,fully_assessed,5.04714537,52.03142014,2.2,2022-05-16,2026-09-13,1336,GLD000000071059_fully_assessed.csv
GLD000000096080,preliminary,5.241913486,52.089979603,2.96,2024-09-13,2026-09-13,233,GLD000000096080_preliminary.csv
GLD000000096081,preliminary,5.237759508,52.087216951,2.96,2024-09-13,2026-09-13,212,GLD000000096081_preliminary.csv
GLD000000096082,preliminary,5.22321332,52.077175549,2.01,2023-12-29,2026-09-13,234,GLD000000096082_preliminary.csv
GLD000000096083,preliminary,5.228071013,52.080614933,2.07,2023-12-29,2026-09-13,234,GLD000000096083_preliminary.csv
GLD000000096084,preliminary,5.215643092,52.080888758,2.02,2023-12-29,2026-09-13,232,GLD000000096084_preliminary.csv
GLD000000096085,preliminary,5.215142076,52.093388491,2.05,2023-12-29,2026-09-13,235,GLD000000096085_preliminary.csv
GLD000000096086,preliminary,5.232833024,52.083671369,1.01,2023-12-29,2026-09-13,232,GLD000000096086_preliminary.csv
GLD000000096087,preliminary,5.208871102,52.084898219,1.04,2024-01-02,2026-09-13,237,GLD000000096087_preliminary.csv
GLD000000096088,preliminary,5.226136498,52.090659837,2.98,2024-09-13,2026-09-13,214,GLD000000096088_preliminary.csv
GLD000000096089,preliminary,5.218040987,52.098645032,2.97,2024-09-13,2026-09-13,234,GLD000000096089_preliminary.csv
GLD000000096094,preliminary,5.222427151,52.088566683,2.02,2023-12-29,2026-09-13,234,GLD000000096094_preliminary.csv
GLD000000096095,preliminary,5.24400763,52.083001438,3.01,2024-09-13,2026-09-13,223,GLD000000096095_preliminary.csv
GLD000000096096,preliminary,5.232897742,52.091942423,2.92,2024-09-13,2026-09-13,234,GLD000000096096_preliminary.csv
GLD000000096097,preliminary,5.215975547,52.08588694,1.99,2023-12-29,2026-09-13,238,GLD000000096097_preliminary.csv
GLD000000096098,preliminary,5.212671334,52.084021744,0.99,2024-01-02,2026-09-13,237,GLD000000096098_preliminary.csv
GLD000000096099,preliminary,5.226519463,52.101451314,2.88,2024-09-13,2026-09-13,234,GLD000000096099_preliminary.csv
GLD000000096100,preliminary,5.247918197,52.092954096,4.11,2024-09-13,2026-09-13,233,GLD000000096100_preliminary.csv
GLD000000096101,preliminary,5.231553731,52.095116035,3.02,2024-09-13,2026-09-13,222,GLD000000096101_preliminary.csv
GLD000000096103,preliminary,5.246403884,52.077527658,2.87,2024-09-13,2026-09-13,233,GLD000000096103_preliminary.csv
GLD000000136552,preliminary,5.126337503,52.148932255,2.14,2025-08-13,2026-09-13,350,GLD000000136552_preliminary.csv
GLD000000136553,preliminary,5.157777635,52.098324881,2.1,2025-08-13,2026-09-13,337,GLD000000136553_preliminary.csv
GLD000000143246,preliminary,5.24624834,52.08620433,1.9,2012-06-12,2026-09-13,240,GLD000000143246_preliminary.csv
GLD000000143247,preliminary,5.22065632,52.07862989,1.97,2012-06-12,2026-09-13,240,GLD000000143247_preliminary.csv
GLD000000143248,preliminary,5.23554097,52.07277188,1.46,2012-04-18,2026-09-13,240,GLD000000143248_preliminary.csv
GLD000000143249,preliminary,5.24337352,52.09546751,4.86,2012-06-12,2026-09-13,240,GLD000000143249_preliminary.csv
GLD000000143251,preliminary,5.23787697,52.09395066,4.01,2012-06-12,2026-09-13,217,GLD000000143251_preliminary.csv
GLD000000143274,preliminary,5.043933062,52.133075362,2.01,2024-02-26,2026-09-13,61,GLD000000143274_preliminary.csv
GLD000000143293,preliminary,5.041633228,52.139620951,3.38,2016-08-26,2026-09-13,236,GLD000000143293_preliminary.csv
GLD000000143328,preliminary,5.012284852,52.132853258,3.51,2024-02-26,2026-09-13,77,GLD000000143328_preliminary.csv
GLD000000143342,preliminary,4.954985787,52.149662776,3.3,2016-07-14,2026-09-13,164,GLD000000143342_preliminary.csv
GLD000000143352,preliminary,4.951419694,52.048783858,2.97,2025-05-12,2026-09-13,200,GLD000000143352_preliminary.csv
GLD000000026754,fully_assessed,4.950677842,52.118026817,2.15,2012-10-31,2026-09-13,1901,GLD000000026754_fully_assessed.csv
GLD000000026763,fully_assessed,4.930305692,52.102732774,1.69,2012-10-31,2026-09-13,1894,GLD000000026763_fully_assessed.csv
GLD000000026775,fully_assessed,5.215003667,52.023641875,2.31,2012-10-30,2026-09-13,1895,GLD000000026775_fully_assessed.csv
GLD000000013130,preliminary,4.981567025,52.156185758,1.19,2021-09-15,2026-09-01,931,GLD000000013130_preliminary.csv
GLD000000013132,preliminary,4.969993752,52.153813211,1.18,2021-08-06,2026-09-01,1049,GLD000000013132_preliminary.csv
GLD000000013138,preliminary,4.968356158,52.154675289,1.24,2021-08-05,2026-09-01,1050,GLD000000013138_preliminary.csv
GLD000000013139,preliminary,4.966920988,52.150203061,1.2,2021-08-05,2026-09-01,683,GLD000000013139_preliminary.csv
GLD000000013146,preliminary,4.979884583,52.157845764,1.2,2022-01-01,2026-09-01,1078,GLD000000013146_preliminary.csv
GLD000000042788,preliminary,4.987143752,52.15934779,4.45,2023-01-01,2026-09-01,1140,GLD000000042788_preliminary.csv
GLD000000042789,preliminary,4.98841828,52.15797028,4.67,2023-01-01,2026-09-01,1239,GLD000000042789_preliminary.csv
GLD000000042790,preliminary,4.967484175,52.154135129,7.28,2023-01-01,2026-09-01,1143,GLD000000042790_preliminary.csv
GLD000000042791,preliminary,4.982282078,52.154724032,4.83,2023-01-01,2026-09-01,1141,GLD000000042791_preliminary.csv
GLD000000042792,preliminary,4.978450434,52.159647242,4.78,2023-01-01,2026-09-01,1147,GLD000000042792_preliminary.csv
GLD000000042793,preliminary,4.974508162,52.151580054,4.73,2023-01-01,2026-09-01,725,GLD000000042793_preliminary.csv
GLD000000042794,preliminary,4.956753638,52.155565674,4.43,2023-01-01,2026-09-01,1142,GLD000000042794_preliminary.csv
GLD000000042803,preliminary,4.93291319,52.15926903,1.2,2023-07-20,2026-09-01,1128,GLD000000042803_preliminary.csv
GLD000000042804,preliminary,4.932153744,52.15839044,1.34,2023-07-23,2026-09-01,1129,GLD000000042804_preliminary.csv
GLD000000042812,preliminary,4.959637537,52.155951326,1.36,2023-04-19,2026-09-01,1081,GLD000000042812_preliminary.csv
GLD000000042816,preliminary,4.960339899,52.152945017,1.12,2023-04-18,2026-09-01,1000,GLD000000042816_preliminary.csv
GLD000000042817,preliminary,4.971201127,52.159719645,1.19,2023-11-23,2026-09-01,868,GLD000000042817_preliminary.csv
GLD000000042818,preliminary,4.984154006,52.155608211,0.29,2023-01-01,2026-09-01,1027,GLD000000042818_preliminary.csv
GLD000000042819,preliminary,4.959209006,52.156704679,1.41,2023-04-18,2026-09-01,997,GLD000000042819_preliminary.csv
GLD000000042820,preliminary,4.966369315,52.154614771,1.15,2023-04-19,2026-09-01,797,GLD000000042820_preliminary.csv
GLD000000042821,preliminary,4.97746222,52.149697244,1.41,2023-05-09,2026-09-01,1021,GLD000000042821_preliminary.csv
GLD000000050178,preliminary,5.009149511,52.145784158,1.18,2024-02-28,2026-09-01,151,GLD000000050178_preliminary.csv
GLD000000050179,preliminary,5.009149511,52.145784158,4.43,2024-02-28,2026-09-01,151,GLD000000050179_preliminary.csv
GLD000000057555,preliminary,5.006763777,52.147977389,1.19,2024-06-18,2026-09-01,151,GLD000000057555_preliminary.csv
GLD000000057556,preliminary,5.006763777,52.147977389,5.18,2024-06-18,2026-09-01,151,GLD000000057556_preliminary.csv
GLD000000067420,fully_assessed,4.98430618,52.02661553,1.18,2003-04-15,2026-09-01,156,GLD000000067420_fully_assessed.csv
GLD000000067431,fully_assessed,4.98513446,52.02167033,1.2,2004-04-16,2026-09-01,155,GLD000000067431_fully_assessed.csv
GLD000000067440,fully_assessed,4.988999129,52.027467379,1.18,2003-04-15,2026-09-01,157,GLD000000067440_fully_assessed.csv
GLD000000067470,fully_assessed,4.99403891,52.02767128,1.22,2003-04-15,2026-09-01,157,GLD000000067470_fully_assessed.csv
GLD000000081871,preliminary,4.993693587,52.02319128,2.23,2008-01-18,2026-09-01,159,GLD000000081871_preliminary.csv
GLD000000138546,preliminary,4.938503367,52.143722401,1.1,2025-12-12,2026-09-01,150,GLD000000138546_preliminary.csv
GLD000000138547,preliminary,4.940385726,52.142305462,1.14,2025-12-12,2026-09-01,150,GLD000000138547_preliminary.csv
GLD000000081851,preliminary,4.979648341,52.024806334,2.27,2006-10-27,2026-09-01,153,GLD000000081851_preliminary.csv
GLD000000081852,preliminary,4.988640414,52.024549486,2.14,2008-01-18,2026-09-01,159,GLD000000081852_preliminary.csv
GLD000000081853,preliminary,4.988156013,52.023316457,2.0,2006-10-18,2026-09-01,153,GLD000000081853_preliminary.csv
GLD000000081872,preliminary,4.982562688,52.024771442,2.16,2009-03-15,2026-09-01,162,GLD000000081872_preliminary.csv
GLD000000081874,preliminary,4.98345313,52.026203627,2.15,2009-09-30,2026-09-01,162,GLD000000081874_preliminary.csv
